"EntityLogicalName","EntitySchemaName","RelationshipSchemaName","ReferencedEntity","ReferencingEntity","ReferencedAttribute","ReferencingAttribute","RelationshipType","CascadeConfiguration","IsCustomRelationship"
"solar_solarassetcategory","solar_solarassetcategory","solar_solarassetcategory_MailboxTrackingFolders","solar_solarassetcategory","mailboxtrackingfolder","solar_solarassetcategoryid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarassetcategory","solar_solarassetcategory","solar_solarassetcategory_UserEntityInstanceDatas","solar_solarassetcategory","userentityinstancedata","solar_solarassetcategoryid","objectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarassetcategory","solar_solarassetcategory","solar_solarassetcategory_ProcessSession","solar_solarassetcategory","processsession","solar_solarassetcategoryid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarassetcategory","solar_solarassetcategory","solar_solarassetcategory_BulkDeleteFailures","solar_solarassetcategory","bulkdeletefailure","solar_solarassetcategoryid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarassetcategory","solar_solarassetcategory","solar_solarassetcategory_PrincipalObjectAttributeAccesses","solar_solarassetcategory","principalobjectattributeaccess","solar_solarassetcategoryid","objectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarassetcategory","solar_solarassetcategory","solar_solarassetcategory_DeletedItemReferences","solar_solarassetcategory","deleteditemreference","solar_solarassetcategoryid","deletedobject","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarassetcategory","solar_solarassetcategory","lk_solar_solarassetcategory_createdby","systemuser","solar_solarassetcategory","systemuserid","createdby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarassetcategory","solar_solarassetcategory","lk_solar_solarassetcategory_createdonbehalfby","systemuser","solar_solarassetcategory","systemuserid","createdonbehalfby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarassetcategory","solar_solarassetcategory","lk_solar_solarassetcategory_modifiedby","systemuser","solar_solarassetcategory","systemuserid","modifiedby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarassetcategory","solar_solarassetcategory","lk_solar_solarassetcategory_modifiedonbehalfby","systemuser","solar_solarassetcategory","systemuserid","modifiedonbehalfby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarassetcategory","solar_solarassetcategory","user_solar_solarassetcategory","systemuser","solar_solarassetcategory","systemuserid","owninguser","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarassetcategory","solar_solarassetcategory","team_solar_solarassetcategory","team","solar_solarassetcategory","teamid","owningteam","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarassetcategory","solar_solarassetcategory","owner_solar_solarassetcategory","owner","solar_solarassetcategory","ownerid","ownerid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarassetcategory","solar_solarassetcategory","business_unit_solar_solarassetcategory","businessunit","solar_solarassetcategory","businessunitid","owningbusinessunit","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""Restrict"",""Archive"":""Restrict"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventivetask","solar_solarpreventivetask","solar_solarpreventivetask_DeletedItemReferences","solar_solarpreventivetask","deleteditemreference","solar_solarpreventivetaskid","deletedobject","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventivetask","solar_solarpreventivetask","solar_solarpreventivetask_SyncErrors","solar_solarpreventivetask","syncerror","solar_solarpreventivetaskid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventivetask","solar_solarpreventivetask","solar_solarpreventivetask_AsyncOperations","solar_solarpreventivetask","asyncoperation","solar_solarpreventivetaskid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventivetask","solar_solarpreventivetask","solar_solarpreventivetask_MailboxTrackingFolders","solar_solarpreventivetask","mailboxtrackingfolder","solar_solarpreventivetaskid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventivetask","solar_solarpreventivetask","solar_solarpreventivetask_UserEntityInstanceDatas","solar_solarpreventivetask","userentityinstancedata","solar_solarpreventivetaskid","objectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventivetask","solar_solarpreventivetask","solar_solarpreventivetask_ProcessSession","solar_solarpreventivetask","processsession","solar_solarpreventivetaskid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventivetask","solar_solarpreventivetask","solar_solarpreventivetask_BulkDeleteFailures","solar_solarpreventivetask","bulkdeletefailure","solar_solarpreventivetaskid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventivetask","solar_solarpreventivetask","solar_solarpreventivetask_PrincipalObjectAttributeAccesses","solar_solarpreventivetask","principalobjectattributeaccess","solar_solarpreventivetaskid","objectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventivetask","solar_solarpreventivetask","solar_preventivetask_Park","solar_location","solar_solarpreventivetask","solar_locationid","solar_park","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""RemoveLink"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"solar_solarpreventivetask","solar_solarpreventivetask","solar_solarpreventivetask_solarpreventivetaskcategory_solar_solarpreventivetaskcategory","solar_solarpreventivetaskcategory","solar_solarpreventivetask","solar_solarpreventivetaskcategoryid","solar_solarpreventivetaskcategory","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""RemoveLink"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"solar_solarpreventivetask","solar_solarpreventivetask","lk_solar_solarpreventivetask_createdby","systemuser","solar_solarpreventivetask","systemuserid","createdby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventivetask","solar_solarpreventivetask","lk_solar_solarpreventivetask_createdonbehalfby","systemuser","solar_solarpreventivetask","systemuserid","createdonbehalfby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventivetask","solar_solarpreventivetask","lk_solar_solarpreventivetask_modifiedby","systemuser","solar_solarpreventivetask","systemuserid","modifiedby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventivetask","solar_solarpreventivetask","lk_solar_solarpreventivetask_modifiedonbehalfby","systemuser","solar_solarpreventivetask","systemuserid","modifiedonbehalfby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventivetask","solar_solarpreventivetask","user_solar_solarpreventivetask","systemuser","solar_solarpreventivetask","systemuserid","owninguser","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventivetask","solar_solarpreventivetask","team_solar_solarpreventivetask","team","solar_solarpreventivetask","teamid","owningteam","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventivetask","solar_solarpreventivetask","owner_solar_solarpreventivetask","owner","solar_solarpreventivetask","ownerid","ownerid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_solarpreventivetask","solar_solarpreventivetask","business_unit_solar_solarpreventivetask","businessunit","solar_solarpreventivetask","businessunitid","owningbusinessunit","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""Restrict"",""Archive"":""Restrict"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_msfp_alerts","account","msfp_alert","accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"account","Account","solar_location_ParkManager_account","account","solar_location","accountid","solar_parkmanager","OneToMany","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""RemoveLink"",""Merge"":""Cascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"account","Account","Account_BulkDeleteFailures","account","bulkdeletefailure","accountid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","Account_Phonecalls","account","phonecall","accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"account","Account","Account_CustomerAddress","account","customeraddress","accountid","parentid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","Account_SharepointDocumentLocation","account","sharepointdocumentlocation","accountid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","SocialActivity_PostAuthor_accounts","account","socialactivity","accountid","postauthor","OneToMany","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","Account_Email_EmailSender","account","email","accountid","emailsender","OneToMany","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","Account_ProcessSessions","account","processsession","accountid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_PostRegardings","account","postregarding","accountid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_parent_account","account","account","accountid","parentaccountid","OneToMany","{""Assign"":""Cascade"",""Delete"":""RemoveLink"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"account","Account","Account_Tasks","account","task","accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_msfp_surveyinvites","account","msfp_surveyinvite","accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_msfp_surveyresponses","account","msfp_surveyresponse","accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_DeletedItemReferences","account","deleteditemreference","accountid","deletedobject","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_principalobjectattributeaccess","account","principalobjectattributeaccess","accountid","objectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","Socialprofile_customer_accounts","account","socialprofile","accountid","customerid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"account","Account","Account_AsyncOperations","account","asyncoperation","accountid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_connections1","account","connection","accountid","record1id","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_actioncard","account","actioncard","accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","Account_Email_SendersAccount","account","email","accountid","sendersaccount","OneToMany","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","userentityinstancedata_account","account","userentityinstancedata","accountid","objectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","Account_Faxes","account","fax","accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"account","Account","Account_MailboxTrackingFolder","account","mailboxtrackingfolder","accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_activity_parties","account","activityparty","accountid","partyid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_PostFollows","account","postfollow","accountid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_chats","account","chat","accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_PostRoles","account","postrole","accountid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","Account_Letters","account","letter","accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"account","Account","Account_Annotation","account","annotation","accountid","objectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"account","Account","Account_DuplicateMatchingRecord","account","duplicaterecord","accountid","duplicaterecordid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","Account_DuplicateBaseRecord","account","duplicaterecord","accountid","baserecordid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","msa_account_managingpartner","account","account","accountid","msa_managingpartnerid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"account","Account","msa_contact_managingpartner","account","contact","accountid","msa_managingpartnerid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"account","Account","Account_Emails","account","email","accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"account","Account","slakpiinstance_account","account","slakpiinstance","accountid","regarding","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_customer_relationship_partner","account","customerrelationship","accountid","partnerid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_connections2","account","connection","accountid","record2id","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","Account_Appointments","account","appointment","accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_adx_inviteredemptions","account","adx_inviteredemption","accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"account","Account","Account_SocialActivities","account","socialactivity","accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"account","Account","Account_SharepointDocument","account","sharepointdocument","accountid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"account","Account","account_adx_portalcomments","account","adx_portalcomment","accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"account","Account","Account_SyncErrors","account","syncerror","accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"account","Account","adx_invitation_assigntoaccount","account","adx_invitation","accountid","adx_assigntoaccount","OneToMany","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""NoCascade"",""Merge"":""Cascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"account","Account","SocialActivity_PostAuthorAccount_accounts","account","socialactivity","accountid","postauthoraccount","OneToMany","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
